id,category_name_th,resource,sub_category,unit,ef_value,ref_source
d0fe81f4-773b-4a70-9ca8-2624b317125b,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งสมบุกสมบัน 0% Loading,Road transport,km,1.1855,
1d4dc623-8d67-428d-9f2e-4dbd89dbf70f,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0433,
a02dbabf-4587-4e23-b4b5-48a57cb16723,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งสมบุกสมบัน 100% Loading,Road transport,tkm,0.0591,
57bbd82f-0d5d-4801-88df-6366308d8da8,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.084,
6480d8ea-5fc0-403e-94ce-a6b5833e7804,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งสมบุกสมบัน 50% Loading,Road transport,tkm,0.1049,
a6af094f-fc8c-42d1-a876-0e41fba33183,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0577,
70c9801b-094f-4343-bf64-b09a33bda6d0,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดกล้วย) 18 ล้อ วิ่งสมบุกสมบัน 75% Loading,Road transport,tkm,0.0745,
ca79d7d9-3f43-4d10-966f-fbe8d9b32579,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.464,
9a691156-436f-4c12-af3d-459a9806f6cf,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,0.4825,
a6c2997e-b597-4c61-8db4-3e1ee57343e3,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0475,
93737ed3-c6d7-487d-bf6c-ec7e17c57a61,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0546,
2987d946-0f6c-437f-9fe5-58083d93bf91,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0834,
fd9526b4-8adc-4245-aa2c-8e04a90fc2b9,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.0986,
846a0e91-ceac-4242-8508-44a936851936,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.061,
e1d96719-0b38-455e-be4a-f99ec7c1c113,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 10 ล้อวิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0732,
679bd1f4-cba1-4c1b-b505-ce0e852afab9,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.9131,
8a2356cc-6024-48ea-be6d-8573e462e99f,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,1.1214,
47ff72e8-f9b0-4541-a1fb-e69a7b6f93b7,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0461,
127de8c8-e88c-4678-866d-ebeaa89dccb1,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0589,
a8813c58-3feb-47a7-8d89-e1aebf549691,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0841,
ee92018f-6e4b-450c-8a62-b5ea0c80ef1d,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.1043,
d2673bd3-7e96-44ed-8a40-e328824680ce,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0594,
1fca3659-e5c5-44c5-a246-0c26577c4da6,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ผง (ชนิดเต้า/ชนิดถ้วย) 18 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0746,
62c32785-4666-4c3f-b407-95bcbca56ff0,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.5344,
c413b630-2500-48da-8213-ce9f1b07e12d,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.59,
ec8379bf-b653-4a9e-8369-2e6e7e9d8798,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,0.7513,
21413280-cbbd-4f53-9862-e7eafc44e7ad,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,0.6374,
d14765ea-0e6f-4de2-a19e-6bda7428da2b,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุก 10 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.5747,
e0699c8b-375b-4d5b-ba6b-0a2bfa62d070,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,0.678,
0eb2bea2-1d31-40a3-8c62-cc57a3f80936,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกเปิด 10 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.6053,
30244f44-e894-4138-aa0c-203ead04e407,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกเปิด 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,0.6674,
656cc151-cc64-4e78-bc13-03fa8e4101c5,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.6316,
578710df-2152-400f-86dc-edc290720864,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,0.7382,
3eb3f0a0-d7ee-4be5-9709-7b06b64af40d,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0533,
5830cd39-d132-44b0-a63c-ad9326bf35cb,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0419,
91609196-e255-46d1-99cb-39c5d83a6643,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0536,
97e9a217-7932-4536-832a-1f3fb813bb92,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0639,
9c080d0d-6d2a-4cca-82e0-6c6fb80b53bc,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุก 10 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0454,
203cbc5b-d35c-4dca-a3a6-c3a2dff36163,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0553,
c9cc6d81-3548-42c6-82a6-37661c088248,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกเปิด 10 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0489,
a4b0436c-49f7-41c5-b065-b6e00234b7e5,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกเปิด 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0612,
5a330f07-32b2-4051-a029-9c1158bd6737,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0471,
ca581b1c-b1ab-4af2-be59-67cd0546ba34,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0611,
203bb0e8-a616-4774-b880-fee921ca919c,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0972,
e55d2b9c-1661-4839-af18-5003f172caa5,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0786,
435da3bd-0752-4408-b404-8984e90294fe,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.1201,
868cc2a7-f6c5-4daa-870a-e3146deca9f1,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.0972,
0559d4ca-8a89-433d-95c2-1178a043d629,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุก 10 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0852,
7e3f0de6-45e6-47ff-9af1-611410af732d,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.1043,
e5e06e5b-1d62-41ed-abf5-e2e9e7a2e08c,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกเปิด 10 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0881,
dfbddea6-47dd-45ae-b58b-fd15afc24239,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกเปิด 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.1019,
e0d994cf-172e-4e79-85cf-fd027526272c,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0918,
52293bd3-752e-4c23-b588-58781f94edf6,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.1098,
e3e47f1c-b254-4570-bb58-f5ba396cadb7,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0543,
9c837c18-6689-493f-813c-9bd167302b36,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุก 10 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0691,
77e4f079-db71-43af-a286-69d61993706c,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.084,
ff783b84-1bb2-44a7-b0d8-b5ba7bd94987,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0684,
809aa0cd-f7a8-4fb9-baaa-b1a34bc72795,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุก 10 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.059,
46586156-4fd8-44e5-9873-edae16b5f577,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุก 10 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0725,
9706cac4-9605-4b4d-a44b-ea591380951f,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกเปิด 10 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0617,
9e5248dd-0125-4307-8077-cf9f688ac853,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกเปิด 10 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0738,
1d72444e-91bb-41b2-84cb-e927229d38ad,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0625,
0299b314-c7c0-463a-ae5f-f76a79462d45,Category 9 การขนส่งและกระจายสินค้า,รถบรรทุกซีเมนต์ชนิดโม่ 10 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0772,
2d928b4a-2a83-4cf1-b9d5-30d11cc263a6,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 18 ล้อ,Road transport,tkm,0.1072,
a07e158c-14db-4b53-a739-2742acb6244e,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 18 ล้อ,Road transport,tkm,0.2145,
843ae3cb-3517-4073-9901-97faa95a30e5,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 18 ล้อ,Road transport,tkm,0.0536,
1330f625-6ea9-455c-b92b-836e38236ef1,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 18 ล้อ,Road transport,tkm,0.0715,
f90acd8f-a460-4443-b9bb-d276e532aa99,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.8684,
43703d81-d9ed-4cbb-83e6-7597ef10acc5,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,1.0657,
f6913f4a-fbac-450a-8c6f-e55d3814f0ce,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.2363,
8ebb6ab7-0b23-4177-a4b0-5ce22f711eae,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,1.0021,
7b07eb9c-eeb2-49c9-ac11-d902d2da97a9,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.8215,
c982a1b3-8276-4f05-a223-fa5ab07e3c29,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,0.9963,
23a36e83-caf0-489b-a433-71233f99504a,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.787,
69535eb4-cd0f-4f96-b434-099d6db13c50,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,0.8657,
8fbbf515-3b32-4934-a4df-9ef7069c19d0,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0443,
c7bed0f5-6414-4fff-9a09-26a0ccc67df6,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0533,
9e0ef28d-4d38-4afb-aac7-65d1b2294930,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0411,
a7f0a086-5f8f-48df-b29f-5370b0e1ac44,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0507,
63d0c7f1-44e1-4c47-b36a-0ad0b8321d26,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0449,
7fcbfe04-617a-4eca-a22d-6899e4aff351,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0523,
a9bed7a8-dbc2-46fd-b1d4-e7c4306b64d2,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0404,
7cdd34ff-1369-4831-8c25-7c3522f07714,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0502,
c34d3e9a-5eea-4f1a-a9f9-8ea20935ddd6,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0802,
5c381db7-41b7-4d1e-89cc-e151037c6c24,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.0975,
419a40d2-819a-4828-bb9c-55640f599cb6,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0761,
fa0b4e65-c70d-4e1f-b3c9-f75d669fbd98,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.092,
e37687da-c1ae-4b15-ba70-e4e609257054,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0803,
a72dd994-3035-4541-82d9-184e0cb122ba,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.0914,
dc209cca-4857-4fbf-9ee6-8d87326d762d,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.073,
3cfad4d7-6951-4f15-b352-f16c7f05b19f,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.0858,
a328adab-4cc2-4d8f-a469-fc22b58853a0,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0568,
9a252908-7198-4097-b077-7b2ad4bd5e39,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0687,
5f177333-37ce-4480-a97f-2c45568cdc5b,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0529,
93f16dbe-747c-440f-bd71-737617197f0a,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0651,
f498d169-1f47-42cd-8c73-f05b66bcff78,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0577,
e0d71408-472b-4563-b34c-2684fc28f7e9,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกกึ่งพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0655,
901c33ed-c44b-43ab-9313-af79f8a6c443,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0517,
bc221a9c-40a8-4182-b8b3-27ffabdf1043,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุกพ่วง 18 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0628,
976c280e-075a-46fe-801c-a6d748ddb217,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งปกติ 0% Loading,Road transport,km,0.8404,
5e26a491-26dd-49db-9989-f70012c40f39,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,1.1441,
1256550a-bf04-4324-aa53-16af597b41bc,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0448,
b8964144-70c6-4408-bb9d-ee6742832d25,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.0547,
feab8cb8-3973-4b54-ac0f-665cb9cc6935,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0839,
b6a71e78-6b8b-498d-aff2-140c0ef04d37,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.101,
82d87fe4-2c9b-4b31-b62b-91b353fabb3e,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0594,
2c822672-f050-4576-924c-eaefd12b9562,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 20 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.0706,
6e9a19dd-4b1a-48ea-87c5-dc89252f4854,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งปกติ 0% Loading,Road transport,km,1.0206,
e9a89c9c-40df-4e9b-87e9-ef1b63119f1b,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,1.2452,
9585c28c-fedf-475d-a972-7b3397cbc1e0,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งปกติ 100% Loading,Road transport,tkm,0.0459,
0d2a3175-1bdb-45d8-bfde-c480c3f93f53,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.054,
85b948c2-b8e1-4398-914a-4addda00abab,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งปกติ 50% Loading,Road transport,tkm,0.0866,
5052886c-8598-4df4-b28a-def5e445af18,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.1042,
746d0ad0-6c99-4700-8256-04134b11a37c,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งปกติ 75% Loading,Road transport,tkm,0.0597,
5d02bd92-b86a-4f26-8d93-10a45d53f7a3,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกพ่วง 22 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.071,
419ab2fb-6ef3-48cd-b3ec-757cd8b3248e,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบปกติ 0% Loading,Road transport,km,0.2415,
2735f6ee-0b29-49a6-b52e-9059ca8a836f,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบสมบุกสมบัน 0% Loading,Road transport,km,0.3091,
46e2cd29-3993-4420-b895-83479fd4271a,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบปกติ 100% Loading,Road transport,tkm,0.2154,
62c475d9-e0d2-4493-a88f-321fb7955923,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบสมบุกสมบัน 100% Loading,Road transport,tkm,0.2556,
dfee6d75-43c7-4252-ae30-3301de7615ff,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบปกติ 50% Loading,Road transport,tkm,0.3805,
87f4a2c2-4a0b-4df8-8aea-6aa5ba9b4967,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบสมบุกสมบัน 50% Loading,Road transport,tkm,0.4695,
54c43388-6e3b-40b6-953b-b07815c1c7b3,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบปกติ 75% Loading,Road transport,tkm,0.2706,
e81a5503-77e2-4762-8036-0745c7f43b37,Category 9 การขนส่งและกระจายสินค้า,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบสมบุกสมบัน 75% Loading,Road transport,tkm,0.3275,
6ae9f17e-1010-4a3e-85f2-cced65bcbf8f,Category 9 การขนส่งและกระจายสินค้า,รถกระบะบรรทุกขนาดเล็ก 4 ล้อ วิ่งแบบปกติ 0% Loading,Road transport,km,0.3131,
